,formula,mp-id,crystal system,density,energy above hull,band gap,efermi,is gap direct,theoretical
5177,Li12VCr3P4(CO7)4,mp-766537,Pm,2.714162868938741,0.08108959401442739,1.9836999999999998,3.43743639,False,True
5178,Li7Mn4CoO12,mp-1175287,P1,3.906293021480361,0.08725283802083172,0.2368999999999999,2.99497586,False,True
5179,Li2InP2HO8,mp-1222810,P2_1,3.3949205837097733,0.0,3.9210000000000003,1.5515499,False,True
5180,Li3VBPO7,mp-768575,P2_1/m,2.7345002288044875,0.08819071576922877,1.9571999999999998,1.89680164,False,True
5181,Li7Mn4CoO12,mp-1175252,P1,3.955598058902423,0.05994665510416475,0.5657999999999999,2.88047047,False,True
5182,Li3Mn2(PO4)3,mp-26453,C2/m,3.2924884630638345,0.028542203250049525,0.0,2.59845628,False,True
5183,Li3V(H6O5)2,mp-1193122,R3,1.6866897960723615,0.008036281346149643,4.0668,2.17324927,False,True
5184,Li5(FeO2)4,mp-780312,Cc,4.122382594806084,0.07724308705882343,0.8509999999999995,4.40699171,False,True
5185,Li7BiO6,mp-754060,R3,4.301861976787171,0.012401709285714269,1.8489,0.72146908,False,True
5186,Li2Cr(Si2O5)2,mp-758640,P-1,2.642087171243199,0.0468206514117675,2.6140000000000003,3.12691168,True,True
5187,Li5CuSO2,mp-755243,P4/mmm,2.330040428230853,0.045453221840276115,2.1517,1.20718317,True,True
5188,Li3MnCoO5,mp-1174096,P1,3.951713752646983,0.10634978499998926,0.2133999999999996,2.84648,False,True
5189,Li3Mn(PO4)2,mp-760997,P1,2.592168154285225,0.03268652464290778,0.4827999999999999,0.85485796,False,True
5190,Li5Co2O2F5,mp-850204,I4/mmm,3.6881742005337514,0.08930253607142902,0.0,2.5708452,False,True
5191,Li2AlFeO4,mp-755524,Pmn2_1,3.044814395711079,0.02653165312499972,2.6794,1.11971889,False,True
5192,Li7Ni2P7O24,mp-867543,P2/c,2.742380091290879,0.09138715092708427,0.0,0.96329212,False,True
5193,Li4V3P8O29,mp-850022,Cc,2.5373031270662274,0.0469118939015134,1.0821999999999998,0.2210674,False,True
5194,Li4FeOF5,mp-775155,P3_1,2.919199575308237,0.10836888510101694,2.7619,-0.23938951,False,True
5195,Li5V4O8,mp-756794,F-43m,4.006984783327072,0.09700367852941394,0.0,5.06727006,False,True
5196,Li3Sb2P5O18,mp-26586,P1,3.3261801457125015,0.03578546473214228,1.8144999999999998,2.14957589,False,True
5197,Li7Mn4CoO12,mp-1175284,Cm,3.938954658013277,0.07397594052083178,0.46499999999999986,2.82473179,False,True
5198,Li9Mn2Co5O16,mp-1100695,P2/m,4.123441805787722,0.30499389000000043,0.0,2.57010506,False,True
5199,Li9Mn2Co5O16,mp-1176119,P1,4.1466476880976195,0.10729657781250079,0.022699999999999942,2.73695505,False,True
5200,Li7Mn4CoO12,mp-1175281,C2/m,3.94902538960353,0.05763217135416543,0.0,2.2405072,False,True
5201,Li5V3P8O29,mp-760071,P1,2.5719258558424776,0.035127581425925314,0.9372,0.69509837,False,True
5202,Li7Mn5O12,mp-1666644,P-1,3.8694522972617627,0.02876297812500006,0.605,2.89258357,False,True
5203,Li3Fe(PO4)2,mp-760008,P2_1/m,3.0879736788858887,0.020652418214282875,1.8955999999999997,1.79198181,False,True
5204,Li4MnCo2O7,mp-1174833,Cm,4.047166931626954,0.25180408928571296,0.0,2.13343301,False,True
5205,Li3Co2(SiO4)2,mp-757066,Cm,3.032324498175423,0.08998514266666646,0.0,1.45368008,False,True
5206,Li12Mn2Fe3O16,mp-767746,P1,3.526838153032148,0.09363859409090924,0.0,1.69077426,False,True
5207,Li9Mn2Co5O16,mp-1176112,P1,4.179791769348128,0.11935861687500005,0.0,2.59591879,False,True
5208,Li9Mn2Co5O16,mp-1175557,P1,4.257883883652637,0.07391210125000036,0.5536000000000003,2.67891122,False,True
5209,Li3Mn2P2(CO7)2,mp-768837,P1,2.6979265675618054,0.0320234377173465,0.24580000000000002,0.72994556,False,True
5210,Li9Mn2Co5O16,mp-1175530,P-1,4.251921130081012,0.08041327500000062,0.5744000000000002,2.74859981,False,True
5211,Li9Mn2Co5O16,mp-1100669,Cm,4.166929626876764,0.11248508375000021,0.017600000000000282,3.0425307,False,True
5212,Li3V2(PO4)3,mp-6396,P2_1/c,2.890511681297346,0.0,1.7296,2.32002374,False,True
5213,Li4Si3(NiO5)2,mp-765979,C2/c,3.1495284086425457,0.03538963631578618,3.2594999999999996,2.02006498,True,True
5214,Li9Mn2Co5O16,mp-1175580,P-1,4.185319854172649,0.07417193031250058,1.3299000000000003,2.21283533,False,True
5215,Li2VO2F3,mp-772563,Pnma,2.791007180325854,0.09169883250000055,2.2520000000000002,-0.61070185,True,True
5216,Li3MnV(PO4)3,mp-792807,R-3,3.2984724569377732,0.0751900793124971,0.0,4.29450014,False,True
5217,Li6VFe3(PO4)6,mp-757753,P1,2.942138923138442,0.05332461050000603,1.7495,1.94895768,False,True
5218,Li4V3P8O29,mp-1177550,Cc,2.4792274600381647,0.037928207992423246,1.1241999999999999,1.1435763,False,True
5219,Li4MnCo2O7,mp-1174726,P1,4.152964555137769,0.11279282178571304,0.0,2.61549671,False,True
5220,Li3MnV(PO4)3,mp-1177583,P1,2.9479019510818265,0.06501925918749674,0.5,2.08340067,False,True
5221,Li2VP2O7,mp-757226,P2_1/c,2.810887603885845,0.0547227000086723,2.5694000000000004,2.94791638,True,True
5222,Li8MnO5F,mp-753625,P1,2.570050367944831,0.026982924166669697,1.7231,0.87564485,False,True
5223,Li3Mn(PO4)2,mp-860887,P-1,2.9202471717060385,0.037302960833383914,1.1956,1.5212383,False,True
5224,Li2ReO3,mp-556288,R-3c,7.620984024222568,0.2077762895238111,0.0,5.08443697,False,True
5225,Li3Fe2(PO4)3,mp-26825,C2/c,3.217113784646637,0.03730709725000558,1.9116000000000002,4.03214168,False,True
5226,Li3In2(PO4)3,mp-6425,R-3,3.6608093351278095,0.0,3.7684,1.4845883,False,True
5227,Li5FeP3O11,mp-757035,P-1,2.7360815134476524,0.04954918024995081,3.8396000000000003,5.87639558,False,True
5228,Li3VSi4(HO6)2,mp-770607,P-1,2.474364577674336,0.033192474602272704,2.3287000000000004,2.16169351,False,True
5229,Li7Mn2(CoO4)3,mp-1175098,Cm,4.050066263094643,0.10949184249999977,0.05569999999999986,3.16211469,False,True
5230,Li7Co5O12,mp-1174196,C2/m,4.700235822938746,0.02656260374999775,0.007299999999999862,2.59146855,False,True
5231,Li24Ti7Cr5O36,mp-768391,P1,3.4380935236846235,0.01251754427083096,1.2749000000000001,3.29875108,False,True
5232,Li4VO3F2,mp-801066,P1,3.009285168495066,2.6815305822499997,0.0,2.28860909,False,True
5233,Li9Mn2Co5O16,mp-1100579,Pm,4.116780139348019,0.11912076375000069,0.0,2.57652305,False,True
5234,Li4V3P8O29,mp-765426,P1,2.505773771400637,0.042536312537877485,1.0567,0.20519379,False,True
5235,Li3MnV(P2O7)2,mp-850951,P1,2.7799337155001416,0.0,2.1375,1.63941531,False,True
5236,Li7V3P8O29,mp-1176870,P1,2.5949568974138906,0.021434788435281682,0.3257000000000001,1.53687418,False,True
5237,Li2CoOF3,mp-754564,P4_1,3.2452498426858254,0.04902592178571652,1.0344,-0.1018782,True,True
5238,Li2CrO4,mp-756873,P1,2.343853498708222,0.07038659095238131,2.502,-1.30488255,False,True
5239,Li2V(OF)2,mp-752823,P2_1/m,3.0188393970869103,0.08225650250000349,1.6495999999999997,1.17895853,False,True
5240,Li5Mn2(PO4)3,mp-780484,P1,2.8377493612306877,0.09251992670454001,3.8164999999999996,1.89695525,False,True
5241,Li5Mn(CoO4)2,mp-1174004,P2/m,3.9388919946933254,0.09160207781249685,0.0,2.21511978,False,True
5242,Li2H6PtO6,mp-1104879,P-3,4.0789510729259995,0.027762352388886136,2.6584,0.43059988,False,True
5243,Li7CuO4,mp-780217,P4_2/nmc,2.765219378477053,0.09312856020833671,1.9921,2.15462095,False,True
5244,Li2VO2F,mp-759067,Cmmm,3.568150819045904,0.08223687249999667,0.15229999999999988,3.48456449,False,True
5245,Li4V3P8O29,mp-1177210,P1,2.53461293076981,0.04627590162878725,0.9495000000000001,0.20283102,False,True
5246,Li9Mn2Co5O16,mp-1176265,C2/m,4.153634885312371,0.06844533250000051,1.0903,3.46663174,False,True
5247,Li4MnCo2O7,mp-1174444,P-1,4.089361000994087,0.12534886821428426,0.11380000000000035,2.65731542,False,True
5248,Li7Mn5O12,mp-1175368,P2/m,3.9136888608969165,0.06788231520833321,0.0,3.29056668,False,True
5249,Li3Cr(Si2O5)3,mp-759348,Cmce,2.601851747816485,0.04122192759999699,3.5054000000000003,1.75686778,False,True
5250,Li3MnCoO5,mp-1174208,P1,3.9461714406544908,0.10908456349998907,0.22809999999999997,2.61216418,False,True
5251,Li2Cr(PO3)4,mp-697850,P2_1/c,2.8050336255768227,0.028201737961486728,2.8225999999999996,2.54124472,True,True
5252,Li9Mn2Co5O16,mp-1176292,P2,4.182733589208561,0.07157394593750066,0.0405000000000002,3.50996749,False,True
5253,Li9Mn2Co5O16,mp-1176008,P1,4.223482002807838,0.0932223240625003,0.8138999999999998,3.39084089,False,True
5254,Li24Ti7Cr5O36,mp-768475,P1,3.438880612035057,0.013466237743053,1.2928000000000002,2.02903052,False,True
5255,Li6Mn3V(PO4)6,mp-752805,P1,2.948459014997467,0.062036025875007894,0.6196999999999999,1.81011511,False,True
5256,Li9Mn2Co5O16,mp-1175706,P-1,4.113023399661055,0.11048824000000046,0.0,2.09556119,False,True
5257,Li2MnO3,mp-18988,C2/m,3.9695882994693674,0.0,1.3683999999999998,2.45687681,True,True
5258,Li3Mn2O5,mp-1174068,C2/m,3.798103533549042,0.05117405150000032,1.0610999999999997,2.65108618,False,True
5259,Li4MnCo2O7,mp-1174347,Cm,4.056139615965543,0.11289298214285548,0.0,2.5322296,False,True
5260,Li4Mn3OF8,mp-759970,Pmn2_1,3.255823466763912,0.09113358984374997,2.1687000000000003,1.30049875,False,True
5261,Li9Mn2Co5O16,mp-1175691,P1,4.2177261402523385,0.05511529281250027,1.4826000000000001,3.64317525,False,True
5262,Li9Mn2Co5O16,mp-1100578,Pm,4.116169176507714,0.13945056437500014,0.0,2.74635392,False,True
5263,Li3Fe(PO4)2,mp-757240,P2_1/c,2.795396833849438,0.06460241616071105,2.4926999999999997,1.0126544,False,True
5264,Li7V3P8O29,mp-1176871,P1,2.591427821874843,0.02216881513740976,0.08879999999999999,2.00161533,False,True
5265,Li9Al(NiO4)2,mp-770517,Pnma,2.9372249620947075,0.09455253793750007,2.4003000000000005,1.57264849,False,True
5266,Li6V3Cu(PO4)6,mp-1176990,P1,2.9745373445406966,0.10734941431250089,0.04390000000000027,2.82614782,False,True
5267,Li3Fe2(SiO4)2,mp-1303127,P2_1,2.912429420717494,0.041148106333340095,1.8254,1.82723306,False,True
5268,Li8V3P8O29,mp-757891,C2,2.607537059879872,0.01906452791661284,0.6445000000000001,1.69167713,False,True
5269,Li3Sb2(PO4)3,mp-775486,P2_1/c,3.3185914456698398,0.05819670337501126,3.3178,2.17517748,True,True
5270,Li4V3P8O29,mp-1177202,P1,2.5372130952182106,0.05486335378787821,0.24119999999999997,0.57453989,False,True
5271,Li2FeBO4,mp-768312,Pna2_1,3.1396219819060707,0.03183371593750017,2.1685,1.34704245,True,True
5272,Li4MnOF5,mp-766389,Cm,2.4716532636590673,0.09170880799242642,0.7476,-0.37979702,True,True
5273,Li9Mn2Co5O16,mp-1176074,P1,4.13841645465272,0.12654462062500027,0.0,2.51487831,False,True
5274,Li3FeO4,mp-849528,I-43m,3.6199736311622495,0.01649530375000019,0.0,1.33393206,False,True
5275,Li7Mn5O12,mp-1175360,C2/m,3.807762906506297,0.07379890812500012,0.0,2.37620637,False,True
5276,Li9Mn2Co5O16,mp-1175617,P1,4.243647080116104,0.06868191125000056,0.3769,3.01560496,False,True
5277,Li4Ti3O8,mp-758836,R-3m,3.427593487302737,0.09623987799999867,1.7452999999999999,2.42268148,False,True
5278,Li6Mn(FeO3)2,mp-760214,C2/m,3.583281811787899,0.042723483749997904,2.4557,2.31891738,False,True
5279,Li3Cr(PO4)2,mp-26481,P2_1/c,3.1581049623031983,0.029129117321424758,2.6716,2.35925252,False,True
5280,Li9Mn7O16,mp-1100559,P-1,3.904525201000526,0.03273082171874986,0.0,3.05494184,False,True
5281,Li9Co7O16,mp-1175451,P-1,4.3975656474542335,0.0811645112499999,0.0,2.35545519,False,True
5282,Li7Co(OF)3,mp-759770,P1,2.590242919097757,0.09690904301339298,2.0037000000000003,0.98868584,False,True
5283,Li5CrO5,mp-754233,C2,2.664162036013421,0.06835533477272371,1.1269999999999998,1.10661203,False,True
5284,Li6V3P8O29,mp-757591,P1,2.581936799154615,0.021955845172095145,1.2115,0.80298331,False,True
5285,Li13Mn3(SbO8)2,mp-760049,Cm,3.9562010846050426,0.07346963573529397,1.1465,3.1150167,False,True
5286,Li3FeOF3,mp-752488,Imma,3.254451453569929,0.09646090437499932,3.5132000000000003,1.3737516,True,True
5287,Li4MnCo2O7,mp-1174772,C2,4.182276233183613,0.09963297035714191,0.0,2.58832214,False,True
5288,Li3Mn(OF)2,mp-753602,Cmmm,3.2893596616844785,0.02442540687499939,2.4193,1.22530869,False,True
5289,Li2VO2F,mp-753438,C2,3.4195157649333425,0.06373544458332958,1.5531000000000006,2.96253215,False,True
5290,Li4MnCo2O7,mp-1174762,P1,4.099752846823498,0.10199707392856983,0.2601,2.60100171,False,True
5291,Li9Mn2Co5O16,mp-1175628,P-1,4.208128597874719,0.06160116062500087,1.2043,3.48469149,False,True
5292,Li4Mn3O7,mp-1174288,P-1,3.9033966013936747,0.026384535714285562,0.9137,2.80148966,False,True
5293,Li2Ni(PO3)4,mp-771782,P-1,2.859968635644298,0.070042505219301,2.6838000000000006,1.2847323,False,True
5294,Li3Fe2P2(O4F)2,mp-1177665,P-1,3.235302834139128,0.02576818911766221,1.5577,1.91287881,False,True
5295,Li3FePCO7,mp-25445,P2_1/m,2.7824113230775125,0.039936917884617174,4.2226,1.7976455,False,True
5296,Li9Co7O16,mp-1175471,C2/m,4.326280144040458,0.08963608406249968,0.0,2.32788672,False,True
5297,Li5Cu(PO4)2,mp-26311,Pc,2.837717376362674,0.034909110781250696,1.9666000000000001,3.78989168,False,True
5298,Na3Li3Mn2P2(CO7)2,mp-772637,P1,2.8193264303288723,0.0353195555769199,3.3033,2.00354078,False,True
5299,Li9Mn2Co5O16,mp-1175965,P1,4.196421670946259,0.08269449687500074,0.3803000000000001,3.26097687,False,True
5300,Li9P8W3O29,mp-776590,P-3c1,3.581942579007909,0.02419612009354921,4.3885000000000005,1.94793915,True,True
5301,Li3Fe(BO3)2,mp-770926,P2_1/c,2.822167508435935,0.06921996333333258,1.6448000000000003,3.14469759,False,True
5302,KLi2FeO3,mp-1297690,Cmcm,2.9376452428820476,0.048726848571432946,2.1349,0.67252994,False,True
5303,Li10Mn2Fe3Ni3O16,mp-764933,Cm,4.292696409593069,0.0816733277757331,0.43179999999999996,3.46673327,False,True
5304,Li7Mn5O12,mp-1175331,P-1,3.868615254794007,0.03558632062500067,0.0,3.07296575,False,True
5305,Li2Co(SiO3)2,mp-753220,P2_1,2.9453381689590157,0.07195778818181697,2.8871,2.10325984,False,True
5306,Li4Mn(BO3)2,mp-754416,Pnnm,2.644971409007467,0.011250552884614962,3.5788,1.25192927,True,True
5307,Li3SiNiO5,mp-754230,P-1,3.796067627482868,0.06873640033333217,0.7130000000000001,4.07481373,False,True
5308,Li7V5O12,mp-759692,C2/m,3.8348407898053862,0.06672490291666744,0.0,3.88114093,False,True
5309,Li7(CoO3)2,mp-764768,P1,2.6018767226800867,0.08905260083333211,1.0772,1.58757028,False,True
5310,Li9Mn2Co5O16,mp-1175941,P-1,4.144167829460724,0.10694736656250026,0.49350000000000005,2.93011601,False,True
5311,Li6Mn3CoO10,mp-1174251,Cm,3.9484948759800718,0.0624087138749978,1.1207000000000003,3.67491246,False,True
5312,Li3VO3F,mp-1367903,P1,3.1814452685426455,2.9578169315625003,0.0,3.74906681,False,True
5313,Li6V3P8O29,mp-1176944,P1,2.5833729935797685,0.026014049628615865,0.0,2.46013813,False,True
5314,Li9Mn7O16,mp-1100539,P-1,3.930561639593116,0.032987100781249445,0.0,3.08594423,False,True
5315,Li4MgNi3O8,mp-1282789,C2/c,4.246421200465189,0.010455400277779248,0.3275000000000001,3.42395233,False,True
5316,Li9Mn2Co5O16,mp-1175643,P-1,4.072597761444916,0.12896435906250048,0.006700000000000372,2.55211758,False,True
5317,Li2AlCoO4,mp-1222767,C2/m,3.9196953008644235,0.02707716906249935,0.7431000000000005,4.44346056,False,True
5318,Li7Co5O12,mp-1174804,P-1,4.2513197417970625,0.07837013083333044,0.0,2.72747381,False,True
5319,Li32Ti13Cr3O48,mp-1177737,P1,3.376781327248931,0.007160562005208426,1.4324999999999999,1.94637015,False,True
5320,Li9Mn2Co5O16,mp-1176020,P1,4.202498254878697,0.09690670343750085,0.0,2.55267639,False,True
5321,Li3Ti2(PO4)3,mp-759187,C2/c,2.8419009045701915,0.09234516048332786,0.05549999999999944,4.84788558,False,True
5322,NaLi5Mn2P2(CO7)2,mp-772559,P1,2.7497969043416863,0.051505504551276005,3.2963999999999998,2.10656625,False,True
5323,Li21Mo11O32,mp-530102,C2/m,4.400641792194272,0.02919972623046796,0.6619000000000002,4.29793344,False,True
5324,Li2VOF4,mp-780857,Cmcm,2.7073390523931535,0.0,1.3292000000000002,-1.15260883,True,True
5325,Li9Mn2Co5O16,mp-1176219,P1,4.120699539165961,0.1230774881250003,0.0,2.65202494,False,True
5326,Li9Mn2Co5O16,mp-1100622,Cm,4.075515786434045,0.13508612281250088,0.0,2.59870068,False,True
5327,Li5Mn3O8,mp-1174554,C2/m,3.8114756291591143,0.03840101593749967,0.6528999999999998,2.83752204,False,True
5328,Li4MnCo2O7,mp-1174840,Cm,4.102814404850471,0.1095411035714271,0.2512000000000003,2.83129333,False,True
5329,Li3MnP2HO8,mp-775205,P-1,2.938738094567583,0.035321559333335806,4.1739999999999995,2.41835677,False,True
5330,Li4MnCo2O7,mp-1174751,P1,4.054672071878619,0.1309819267857124,0.19490000000000007,2.56427924,False,True
5331,Li2CoOF3,mp-754749,C2/m,3.264429266504295,0.04557554571428657,0.6847,0.31413333,True,True
5332,Li3Fe(PO4)2,mp-26056,P2_1,2.570431029073387,0.028744195178568965,2.3294,0.23752148,False,True
5333,Li6CrCoP2(CO7)2,mp-757130,Pm,2.781947833148854,0.06362300614182015,1.29,3.15314739,False,True
5334,Li4AlCr3O8,mp-755500,P-1,3.89472244599894,0.006577384843742706,2.9174,3.50219923,False,True
5335,Li4Be3P3BrO12,mp-554560,P-43n,2.553251644588923,0.0,6.0638000000000005,1.42624376,True,True
5336,NaLi5Fe2P2(CO7)2,mp-1101478,Pc,2.79991731525424,0.038391403269231184,3.6574000000000004,1.43520472,False,True
5337,Li3V2(OF)4,mp-754864,P2_1,3.185726527064461,0.09149794230769714,0.2562,1.57718777,False,True
5338,Li2V(CO3)2,mp-760222,Cc,2.5580963053851766,0.08996559235795676,2.4183,2.32614689,False,True
5339,Li2HfO3,mp-755352,C2/c,6.793848791955316,0.0025094091666630902,4.2346,1.47220696,False,True
5340,Li2Ti(PO3)5,mp-684066,Pc,2.3456767809162304,0.05241331461594445,0.0,3.0967811,False,True
5341,Li4Mn3O7,mp-1174337,C2/m,3.890066665045606,0.02567040499999962,0.9809000000000001,2.69003313,False,True
5342,Li2AlNiO4,mp-755427,C222_1,3.0400115857118855,0.08531428979166655,1.5322,1.1837531,False,True
5343,Li2FeSiO4,mp-759575,Pnma,3.12684154375548,0.00016572000000003584,3.4058999999999995,2.0173716,False,True
5344,Li7VO5F,mp-761099,P1,2.2453693672327137,0.043835269464285176,1.7161000000000002,1.33914941,False,True
5345,Li5ReO6,mp-554540,P3_112,5.156918622936024,5.614222222227738e-05,2.1927,1.06442002,False,True
5346,Li2VP2O7,mp-26731,P-1,2.9162136651104458,0.03647568584200567,2.9763,3.63295249,False,True
5347,Li9Mn2Co5O16,mp-1175714,P1,4.181130109857319,0.14555366250000024,1.4547999999999996,2.17037233,False,True
5348,Li3V2(O2F)2,mp-761180,P1,3.29325377656936,0.06795806488635225,0.9313,1.91646203,False,True
5349,Li7Fe3Ni(PO4)6,mp-775193,R3,2.9713857097714373,0.04747662865853375,2.0628,1.35097741,False,True
5350,Li2Mn(PO3)4,mp-25887,P4/nbm,3.0706567945114207,0.040541445350931404,5.0535000000000005,2.09727057,True,True
5351,Li5FeHO4,mp-758932,Pnma,2.3354934071087734,0.06063943250000392,2.069,0.66137983,True,True
5352,Li9Co7O16,mp-1175419,P-1,4.819270076674751,0.008938047500000046,0.09169999999999989,2.73252613,False,True
5353,Li6Mn3CoO10,mp-1174829,P1,3.874021925860921,0.09582570787499733,0.3436999999999997,2.59701289,False,True
5354,Li4V2Si3O10,mp-766379,C2/c,2.869797120360592,0.06010489881578707,1.8135000000000003,3.90358745,False,True
5355,Li5Co3O8,mp-1174174,C2/m,4.0028400397181505,0.13749966937499725,0.0,1.64817388,False,True
5356,Li2V(CO3)3,mp-758564,Ama2,2.171928771256296,0.0629196146666704,2.3544,-0.95807188,False,True
5357,Li3SiNiO5,mp-756210,P-1,3.786221956071493,0.08242634858333187,0.17379999999999995,4.0571696,False,True
5358,Li4Mn3O7,mp-1174373,C2/m,3.87223037418334,0.04525275464285716,1.065,2.68478803,False,True
5359,Li7V3P8O29,mp-757710,P1,2.5851352602622657,0.01599827981826074,0.7753000000000001,1.36440004,False,True
5360,Li2PtO6,mp-1180647,P-31m,5.259739230270534,0.3690691778518529,0.0,0.8924019,False,True
5361,Li2VP4(HO2)8,mp-778891,P-1,2.238962660915885,0.05218453566308412,2.3981,2.29667818,False,True
5362,Li2CeO3,mp-754534,Cmmm,4.468165299205542,0.0,1.9756999999999998,1.9371709,False,True
5363,Li2SbP3O10,mp-759117,P2_1/c,2.5875995525556412,0.07380189864583286,3.5521000000000003,0.44776351,False,True
5364,Li2FeO2F,mp-850404,C2,3.5773509567426296,0.05890965999999942,1.9422,1.83165246,False,True
5365,Li5Ga(GeO4)2,mp-1222561,P2_1,3.4811150081555216,0.017781788750000693,3.0043,3.03642344,True,True
5366,Li2MnP2O7,mp-776393,P2_1/c,2.885460041504393,0.04329764791666513,3.7721,6.04954375,True,True
5367,Li4MnOF5,mp-759491,C2/m,2.855242469870266,0.06569531784091165,1.4989,-0.27276013,False,True
5368,Li2VOF3,mp-757787,C2,3.0454382383218097,0.0826397198214428,1.8385,1.30178411,False,True
5369,Li3CrSiO5,mp-765411,P-1,3.5453157271782088,0.07812936674999804,3.1273,3.7578164,False,True
5370,Li9Mn2Co5O16,mp-1175668,P-1,4.242183872433482,0.11832843687500016,0.0,2.97907624,False,True
5371,Li9Mn2Co5O16,mp-1100602,Pm,4.159980243000118,0.22259177968750077,0.0,2.93749546,False,True
5372,Li4Fe2(PO4)3,mp-780568,Pbcn,2.9231168772748557,0.04677052333332821,0.0,2.55785648,False,True
5373,Li9Fe4(BO3)8,mp-759989,P1,2.420435160795885,0.08634180115555345,0.0,-0.36343602,False,True
5374,Li2CuSiO4,mp-765955,P2_1/c,3.14288374126846,0.10706968125000049,0.03789999999999982,1.88594533,True,True
5375,Li9Mn2Co5O16,mp-1100654,Cm,4.137067939703186,0.08075826968750022,0.5251999999999999,3.11298959,False,True
5376,Li7Mn2(CoO4)3,mp-1175114,Cm,4.075397682234781,0.10471225666666673,0.0,2.91256524,False,True
5377,Li3Mn2(P2O7)2,mp-849644,Pc,2.964629821429502,0.047961876195651953,0.1887000000000001,1.66771698,False,True
5378,Li3MoP2O9,mp-25974,P1,2.8815935883850825,0.05269296737501605,1.4696000000000002,0.92920101,False,True
5379,Li4Co3O7,mp-1174191,P-1,4.261047884329572,0.05802474321428264,0.7812000000000001,2.33103872,False,True
5380,Li5Mn(CoO4)2,mp-1174217,C2/m,3.875469306348913,0.0918132259374973,0.0,2.1501315,False,True
5381,Li3V2P4(HO8)2,mp-777491,P1,2.9115625266695604,0.06504746641975334,0.9151,2.02196271,False,True
5382,Li9Mn2Co5O16,mp-1176155,P1,4.201683246622181,0.09152620187500027,0.4998999999999998,3.20741592,False,True
5383,Li2NiP2O7,mp-584129,P-1,3.1175690609402733,0.026083949513887816,4.13,1.59454587,False,True
5384,Li5Mn2NiO8,mp-1222526,C2/m,3.966639799779931,0.030095958645833143,0.5983,2.83977129,False,True
5385,Li3Co(BO2)5,mp-768669,P-1,2.5653069630486356,0.10966424951754039,3.0380000000000003,1.09660562,False,True
5386,Li6V3P8O29,mp-1176916,P1,2.5711574536529045,0.023071035824267838,1.1059,0.75936,False,True
5387,Li6MnV3(PO4)6,mp-761266,P1,3.1473663914792565,0.05304440726560955,0.24309999999999965,2.69811227,False,True
5388,Li3VP2H2O9,mp-774317,C2/m,2.5946467635302284,0.03041301838952215,2.4006000000000003,1.7339832,True,True
5389,Li6MnV3(PO4)6,mp-1176992,P1,2.9044797358897516,0.01715313639060767,0.33050000000000024,1.88152972,False,True
5390,Li7Mn4CoO12,mp-1175266,C2,3.966466135147916,0.20190900552083235,1.1879,2.52985261,False,True
5391,Li6Co3Ni(PO4)6,mp-1177049,P1,3.098632687500337,0.0798924857760337,0.0,1.08503173,False,True
5392,Li3Mo2(PO4)3,mp-32107,C2/c,3.2603342249369542,0.019036307749972003,3.1045999999999996,2.53001381,True,True
5393,Li2CuPO4,mp-757430,C2/m,3.2572526067677794,0.08303623656250103,1.5054000000000003,3.95087758,True,True
5394,Li3V(BO3)2,mp-861259,P-1,2.4773046385885173,0.04837582458333767,2.5587999999999997,1.25489635,False,True
5395,Li6V3P8O29,mp-1176903,C2,2.570944202749997,0.021793515389485485,1.3871,1.88719592,False,True
5396,Li4MgNi3O8,mp-1280637,C2/m,4.2680269102842265,0.012679001527779121,0.7586999999999997,3.2755133,False,True
5397,Li5V3P8O29,mp-773559,P1,2.5651722618371595,0.03622596153703572,0.3209000000000001,0.77938147,False,True
5398,Li4V3P8O29,mp-764990,P1,2.5169663706908167,0.04715649981060466,0.9561999999999999,0.21236735,False,True
5399,Li4Zn(PO4)2,mp-557756,P2_1/c,2.7675793970104516,0.0001232228333334362,4.676,0.34190563,True,True
5400,Li2CuPO4,mp-779916,P1,3.3874723013577466,0.06128164875000053,0.9029999999999996,4.18333491,False,True
5401,Li5NiP3O11,mp-859097,P-1,2.826343405365907,0.05046506987500354,3.5265000000000004,1.54548829,False,True
5402,Li10Fe5Co3O16,mp-759769,Cm,4.42891986396229,0.14597328544117527,0.0,4.44087972,False,True
5403,Li3Cr(PO4)2,mp-757486,P-3,2.8986425708239514,0.06823225482142536,2.4720999999999997,1.5235234,False,True
5404,Li3Ti2(PO4)3,mp-25839,P2_1/c,2.81069611350092,0.055266460233328374,0.12950000000000017,4.57022544,False,True
5405,Li6CrNiP2(CO7)2,mp-757267,Pm,2.8092918584073137,0.28530954924278795,1.8454999999999995,3.39521427,False,True
5406,Li9Mn2Co5O16,mp-1100595,Pm,4.15432984027595,0.09565307281250046,0.0,2.9576731,False,True
5407,Li3CrPCO7,mp-1177690,P1,2.7193190833646117,0.0780590277163471,0.0,4.54169974,False,True
5408,Li9Mn2Co5O16,mp-1100629,Cm,4.0760928354611945,0.1765807696875008,0.0,2.94255262,False,True
5409,K2Li2FeO4,mp-25219,P2_1/c,2.6588501693394515,0.051215999791666356,0.0,0.24883508,False,True
5410,Li9Mn2Co5O16,mp-1100608,Pm,4.174766972625462,0.11039702406250029,0.05410000000000004,3.11003838,False,True
5411,Li3VPCO7,mp-770938,P2_1,2.587712169741611,0.08567849250000137,2.7478000000000002,3.09046745,False,True
