,material_id,formula_pretty
5382,mp-850964,Li3CrO4
5383,mp-756870,Li3Mn(NiO2)4
5384,mp-756364,Li3Mn(NiO3)2
5385,mp-867526,Li3Mn(NiO3)2
5386,mp-1409490,Li3Mn2(NiO4)2
5387,mp-763752,Li3Mn2(NiO4)2
5388,mp-758846,Li3Mn2Ni5O12
5389,mp-756831,Li3Mn2NiO6
5390,mp-757987,Li3Mn3NiO8
5391,mp-760989,Li3Mn3NiO8
5392,mp-764043,Li3Mn3NiO8
5393,mp-863332,Li3Mn3NiO8
5394,mp-756351,Li3Mn4NiO8
5395,mp-758709,Li3Mn5(NiO6)2
5396,mp-753219,Li3MnNi3O8
5397,mp-771310,Li3MnNi3O8
5398,mp-772083,Li3Nb(CoO2)4
5399,mp-755780,Li3Nb2CrO6
5400,mp-37692,Li3RuO4
5401,mp-756324,Li3Ti(CoO2)4
5402,mp-771220,Li3Ti(CoO3)2
5403,mp-781664,Li3Ti2(CoO4)2
5404,mp-753046,Li3Ti2Co3O10
5405,mp-754180,Li3Ti2CoO6
5406,mp-756972,Li3Ti2CrO6
5407,mp-755762,Li3Ti3CrO8
5408,mp-772982,Li3Ti6Co3O16
5409,mp-757214,Li3TiCo3O8
5410,mp-761172,Li3TiCo3O8
5411,mp-1306033,Li3TiCr2O6
5412,mp-1312729,Li3TiCr2O6
5413,mp-755147,Li3TiCr2O6
5414,mp-754193,Li3TiCr3O8
5415,mp-757225,Li3TiCr3O8
5416,mp-699137,Li4(CoO2)7
5417,mp-850020,Li4(CoO2)9
5418,mp-1177487,Li47(CoO4)8
5419,mp-850355,Li4Co(OF)2
5420,mp-759373,Li4Co13O28
5421,mp-771244,Li4Co13O28
5422,mp-758387,Li4Co15O28
5423,mp-1299574,Li4Co2OF7
5424,mp-1308000,Li4Co2OF7
5425,mp-1311086,Li4Co2OF7
5426,mp-1311449,Li4Co2OF7
5427,mp-850198,Li4Co2OF7
5428,mp-765689,Li4Co3(OF3)2
5429,mp-753919,Li4Co3CuO8
5430,mp-759580,Li4Co3O3F4
5431,mp-1174179,Li4Co3O7
5432,mp-1174191,Li4Co3O7
5433,mp-1174197,Li4Co3O7
5434,mp-1174212,Li4Co3O7
5435,mp-1174222,Li4Co3O7
5436,mp-1174228,Li4Co3O7
5437,mp-1174233,Li4Co3O7
5438,mp-1174237,Li4Co3O7
5439,mp-1174239,Li4Co3O7
5440,mp-1174250,Li4Co3O7
5441,mp-1174257,Li4Co3O7
5442,mp-1174269,Li4Co3O7
5443,mp-1174276,Li4Co3O7
5444,mp-1174291,Li4Co3O7
5445,mp-1174298,Li4Co3O7
5446,mp-1174327,Li4Co3O7
5447,mp-1174331,Li4Co3O7
5448,mp-1174339,Li4Co3O7
5449,mp-1174353,Li4Co3O7
5450,mp-1174371,Li4Co3O7
5451,mp-1174390,Li4Co3O7
5452,mp-1174408,Li4Co3O7
5453,mp-1366652,Li4Co3O7
5454,mp-754688,Li4Co3OF11
5455,mp-780191,Li4Co3OF11
5456,mp-759351,Li4Co3OF8
5457,mp-755532,Li4Co4(OF3)3
5458,mp-773165,Li4Co5CuO12
5459,mp-759802,Li4Co5O12
5460,mp-867624,Li4Co5O12
5461,mp-755408,Li4Co5O9F
5462,mp-849667,Li4Co5O9F
5463,mp-1348408,Li4Co7(OF7)2
5464,mp-752487,Li4Co7(OF7)2
5465,mp-752803,Li4Co7(OF7)2
5466,mp-754571,Li4Co7(OF7)2
5467,mp-801543,Li4Co7(OF7)2
5468,mp-771197,Li4Co7O16
5469,mp-1369771,Li4Co7O3F13
5470,mp-752818,Li4Co7O3F13
5471,mp-799384,Li4Co7O3F13
5472,mp-755593,Li4CoO3
5473,mp-1406703,Li4CoO3F
5474,mp-755064,Li4CoO3F
5475,mp-780117,Li4CoO3F
5476,mp-807569,Li4CoO3F
5477,mp-753010,Li4CoO4
5478,mp-759339,Li4CoO4
5479,mp-759349,Li4CoO4
5480,mp-759702,Li4CoO4
5481,mp-764688,Li4CoO4
5482,mp-771149,Li4CoO4
5483,mp-776004,Li4CoO4
5484,mp-778671,Li4CoO4
5485,mp-759652,Li4CoOF4
5486,mp-1273164,Li4CoOF5
5487,mp-1278660,Li4CoOF5
5488,mp-754887,Li4CoOF5
5489,mp-756558,Li4Cr3CuO8
5490,mp-771884,Li4Cr3O8
5491,mp-753172,Li4Cr5O10
5492,mp-755699,Li4CrCu3O8
5493,mp-756711,Li4CrO4
5494,mp-772434,Li4CrO4
5495,mp-1374220,Li4CrO5
5496,mp-770688,Li4CrO5
5497,mp-770826,Li4CrO5
5498,mp-772571,Li4CrO5
5499,mp-804103,Li4CrO5
5500,mp-758663,Li4Mn(Ni2O5)2
5501,mp-758690,Li4Mn2Ni3O10
5502,mp-758487,Li4Mn2Ni5O12
5503,mp-753186,Li4Mn3(NiO4)3
5504,mp-758591,Li4Mn3Nb2Ni3O16
5505,mp-760206,Li4Mn3NiO8
5506,mp-758838,Li4Mn5(NiO6)2
5507,mp-756534,Li4Mn5Ni3O16
5508,mp-753964,Li4Mn5NiO12
5509,mp-1177345,Li4MnNi3O8
5510,mp-755746,Li4MnNi5O12
5511,mp-779228,Li4MnNi5O12
5512,mp-756891,Li4Nb3Cr5O16
5513,mp-771179,Li4Nb5Cr3O16
5514,mp-1177461,Li4NbCo3O8
5515,mp-1273584,Li4NbCo3O8
5516,mp-1304239,Li4NbCo3O8
5517,mp-756727,Li4NbCo3O8
5518,mp-776283,Li4NbCo3O8
5519,mp-753214,Li4NbCo5O12
5520,mp-756524,Li4NbCr5O12
5521,mp-774904,Li4Ti(Co4O9)2
5522,mp-775264,Li4Ti2Co3O10
5523,mp-1177329,Li4Ti2Co7O18
5524,mp-774947,Li4Ti2Co7O18
5525,mp-767719,Li4Ti2Mn3Ni3O16
5526,mp-769541,Li4Ti3(CoO3)6
5527,mp-1640674,Li4Ti3(CoO4)3
5528,mp-1642451,Li4Ti3(CoO4)3
5529,mp-1644256,Li4Ti3(CoO4)3
5530,mp-780162,Li4Ti3(CoO4)3
5531,mp-756331,Li4Ti3Co5O16
5532,mp-771120,Li4Ti3Cr5O16
5533,mp-756669,Li4Ti3CrO8
5534,mp-771397,Li4Ti3Mn2Ni3O16
5535,mp-770507,Li4Ti3Mn3(NiO8)2
5536,mp-774513,Li4Ti4Co5O18
5537,mp-861696,Li4Ti4Cr5O18
5538,mp-767054,Li4Ti4Mn4NiO18
5539,mp-1177251,Li4Ti5Co3O16
5540,mp-776297,Li4Ti5Co3O16
5541,mp-777464,Li4Ti5Cr3O16
5542,mp-1275013,Li4TiCo3O8
5543,mp-1277669,Li4TiCo3O8
5544,mp-1293153,Li4TiCo3O8
5545,mp-1297766,Li4TiCo3O8
5546,mp-1307386,Li4TiCo3O8
5547,mp-756719,Li4TiCo3O8
5548,mp-756906,Li4TiCo3O8
5549,mp-803628,Li4TiCo3O8
5550,mp-1639499,Li4TiCo5O12
5551,mp-1640620,Li4TiCo5O12
5552,mp-1641494,Li4TiCo5O12
5553,mp-1643720,Li4TiCo5O12
5554,mp-1645230,Li4TiCo5O12
5555,mp-1645499,Li4TiCo5O12
5556,mp-1645697,Li4TiCo5O12
5557,mp-1646154,Li4TiCo5O12
5558,mp-1647689,Li4TiCo5O12
5559,mp-1667834,Li4TiCo5O12
5560,mp-1978851,Li4TiCo5O12
5561,mp-770955,Li4TiCo5O12
5562,mp-765747,Li4TiCr3O8
5563,mp-759597,Li4TiCr5O12
5564,mp-771327,Li4TiCr5O12
5565,mp-1653381,Li4TiCrO6
5566,mp-753412,Li4TiCrO6
5567,mp-754105,Li4TiCrO6
5568,mp-768386,Li4TiCrO6
5569,mp-768387,Li4TiCrO6
5570,mp-768403,Li4TiCrO6
5571,mp-768404,Li4TiCrO6
5572,mp-768438,Li4TiCrO6
5573,mp-756514,Li4Y3CrO8
5574,mp-760135,Li5(CoO2)4
5575,mp-779758,Li5(CoO2)4
5576,mp-780140,Li5(CoO2)4
5577,mp-765274,Li5(CoO2)8
5578,mp-766589,Li5(CoO2)8
5579,mp-752662,Li5(CoO3)2
5580,mp-753251,Li5(CoO3)2
5581,mp-752862,Li5Co2Cu3O10
5582,mp-771177,Li5Co2Cu5O12
5583,mp-850204,Li5Co2O2F5
5584,mp-1173963,Li5Co3O8
5585,mp-1173996,Li5Co3O8
5586,mp-1174003,Li5Co3O8
5587,mp-1174012,Li5Co3O8
5588,mp-1174016,Li5Co3O8
5589,mp-1174037,Li5Co3O8
5590,mp-1174039,Li5Co3O8
5591,mp-1174048,Li5Co3O8
5592,mp-1174051,Li5Co3O8
5593,mp-1174104,Li5Co3O8
5594,mp-1174116,Li5Co3O8
5595,mp-1174123,Li5Co3O8
5596,mp-1174128,Li5Co3O8
5597,mp-1174143,Li5Co3O8
5598,mp-1174153,Li5Co3O8
5599,mp-1174174,Li5Co3O8
5600,mp-1174177,Li5Co3O8
5601,mp-1174225,Li5Co3O8
5602,mp-1395802,Li5Co3O8
5603,mp-764915,Li5Co5(CuO6)2
5604,mp-752861,Li5Co5O9F
5605,mp-756433,Li5Co7O12
5606,mp-771191,Li5Co7O16
5607,mp-1342805,Li5Co7O3F13
5608,mp-752571,Li5Co7O3F13
5609,mp-849472,Li5Co7O3F13
5610,mp-760036,Li5CoO3F
5611,mp-754280,Li5CoO4
5612,mp-760147,Li5CoO4
5613,mp-773454,Li5CoO4
5614,mp-779022,Li5CoO4
5615,mp-752884,Li5CoOF5
5616,mp-850339,Li5CoOF5
5617,mp-755623,Li5Cr2Cu3O10
5618,mp-756836,Li5Cr2Cu5O12
5619,mp-753141,Li5Cr2O8
5620,mp-849547,Li5Cr4O8
5621,mp-850464,Li5Cr4O8
5622,mp-758582,Li5Cr5O12
5623,mp-772671,Li5CrO4
5624,mp-754233,Li5CrO5
5625,mp-850209,Li5Mn(Ni2O5)2
5626,mp-1377395,Li5Mn2Ni3O10
5627,mp-754927,Li5Mn2Ni3O10
5628,mp-771232,Li5Mn2Ni5O12
5629,mp-1222526,Li5Mn2NiO8
5630,mp-1377376,Li5Mn3(NiO5)2
5631,mp-755837,Li5Mn3(NiO5)2
5632,mp-886355,Li5Mn3(NiO5)2
5633,mp-774245,Li5Mn5(NiO6)2
5634,mp-757125,Li5Nb2Co3O10
5635,mp-755029,Li5Nb2Co5O12
5636,mp-761142,Li5Ti2Co3O10
5637,mp-763447,Li5Ti2Co5O12
5638,mp-769510,Li5Ti4Co3O16
5639,mp-1177024,Li6(CoO2)5
5640,mp-761027,Li6(CoO2)5
5641,mp-761081,Li6Co11(OF12)2
5642,mp-1345667,Li6Co2OF11
5643,mp-764088,Li6Co2OF11
5644,mp-799002,Li6Co2OF11
5645,mp-1177057,Li6Co6O5F11
5646,mp-1342342,Li6Co6O5F11
5647,mp-850986,Li6Co6O5F11
5648,mp-18925,Li6CoO4
5649,mp-759438,Li6CoOF6
5650,mp-1368955,Li6Cr2O7
5651,mp-770694,Li6Cr2O7
5652,mp-770871,Li6Cr2O7
5653,mp-770924,Li6Cr2O7
5654,mp-765577,Li6Cr5CuO12
5655,mp-781691,Li6Cr5O12
5656,mp-772552,Li6CrO4
5657,mp-753796,Li6CrO6
5658,mp-760956,Li6Mn5Ni3O16
5659,mp-758650,Li6MnNi7O16
5660,mp-759369,Li6MnNi7O16
5661,mp-772994,Li6Ti15Co3O32
5662,mp-774674,Li6Ti7Cr5O24
5663,mp-1402504,Li7(CoO3)2
5664,mp-755498,Li7(CoO3)2
5665,mp-764768,Li7(CoO3)2
5666,mp-849462,Li7(CoO3)2
5667,mp-850281,Li7(CoO3)2
5668,mp-867726,Li7(CoO3)2
5669,mp-1370991,Li7Co(O2F)2
5670,mp-849470,Li7Co(O2F)2
5671,mp-861786,Li7Co(O2F)2
5672,mp-759770,Li7Co(OF)3
5673,mp-1174196,Li7Co5O12
5674,mp-1174223,Li7Co5O12
5675,mp-1174229,Li7Co5O12
5676,mp-1174242,Li7Co5O12
5677,mp-1174245,Li7Co5O12
5678,mp-1174246,Li7Co5O12
5679,mp-1174265,Li7Co5O12
5680,mp-1174266,Li7Co5O12
5681,mp-1174271,Li7Co5O12
5682,mp-1174274,Li7Co5O12
5683,mp-1174292,Li7Co5O12
5684,mp-1174293,Li7Co5O12
5685,mp-1174305,Li7Co5O12
5686,mp-1174307,Li7Co5O12
5687,mp-1174313,Li7Co5O12
5688,mp-1174315,Li7Co5O12
5689,mp-1174328,Li7Co5O12
5690,mp-1174340,Li7Co5O12
5691,mp-1174342,Li7Co5O12
5692,mp-1174345,Li7Co5O12
5693,mp-1174364,Li7Co5O12
5694,mp-1174365,Li7Co5O12
5695,mp-1174366,Li7Co5O12
5696,mp-1174374,Li7Co5O12
5697,mp-1174377,Li7Co5O12
5698,mp-1174384,Li7Co5O12
5699,mp-1174391,Li7Co5O12
5700,mp-1174401,Li7Co5O12
5701,mp-1174403,Li7Co5O12
5702,mp-1174431,Li7Co5O12
5703,mp-1174439,Li7Co5O12
5704,mp-1174494,Li7Co5O12
5705,mp-1174577,Li7Co5O12
5706,mp-1174804,Li7Co5O12
5707,mp-1638688,Li7Co5O12
5708,mp-1640700,Li7Co5O12
5709,mp-1648494,Li7Co5O12
5710,mp-1651230,Li7Co5O12
5711,mp-1653728,Li7Co5O12
5712,mp-1666632,Li7Co5O12
5713,mp-1979024,Li7Co5O12
5714,mp-770769,Li7Co5O12
5715,mp-771155,Li7Co5O12
5716,mp-765549,Li7CoOF7
5717,mp-757971,Li7Cr2O8
5718,mp-757087,Li7Cr5O12
5719,mp-771074,Li7CrO6
5720,mp-37839,Li7RuO6
5721,mp-1176858,Li8(CoO2)5
5722,mp-1638660,Li8(CoO2)5
5723,mp-1640123,Li8(CoO2)5
5724,mp-1641030,Li8(CoO2)5
5725,mp-1646718,Li8(CoO2)5
5726,mp-752627,Li8(CoO2)5
5727,mp-754754,Li8(CoO2)5
5728,mp-759827,Li8Co(O2F)2
5729,mp-760331,Li8Co(O2F)2
5730,mp-761056,Li8Co(O2F)2
5731,mp-1176847,Li8CoO5F
5732,mp-1305320,Li8CoO5F
5733,mp-1305683,Li8CoO5F
5734,mp-1316403,Li8CoO5F
5735,mp-780787,Li8CoO5F
5736,mp-850211,Li8CoO5F
5737,mp-27920,Li8CoO6
5738,mp-770861,Li8Cr2O9
5739,mp-756239,Li8CrO6
5740,mp-780493,Li8CrO6
5741,mp-771196,Li8Mn12Ni4O31
5742,mp-772976,Li8Mn15NiO32
5743,mp-761013,Li8MnNi7O16
5744,mp-755939,Li9(CoO4)2
5745,mp-768425,Li9(CoO4)2
5746,mp-776979,Li9(CoO4)2
5747,mp-676252,Li9(RuO3)10
5748,mp-758645,Li9Co13O28
5749,mp-758732,Li9Co13O28
5750,mp-758799,Li9Co15O28
5751,mp-1175374,Li9Co7O16
5752,mp-1175376,Li9Co7O16
5753,mp-1175379,Li9Co7O16
5754,mp-1175380,Li9Co7O16
5755,mp-1175381,Li9Co7O16
5756,mp-1175382,Li9Co7O16
5757,mp-1175383,Li9Co7O16
5758,mp-1175390,Li9Co7O16
5759,mp-1175392,Li9Co7O16
5760,mp-1175394,Li9Co7O16
5761,mp-1175396,Li9Co7O16
5762,mp-1175400,Li9Co7O16
5763,mp-1175401,Li9Co7O16
5764,mp-1175405,Li9Co7O16
5765,mp-1175409,Li9Co7O16
5766,mp-1175410,Li9Co7O16
5767,mp-1175413,Li9Co7O16
5768,mp-1175415,Li9Co7O16
5769,mp-1175416,Li9Co7O16
5770,mp-1175418,Li9Co7O16
5771,mp-1175419,Li9Co7O16
5772,mp-1175428,Li9Co7O16
5773,mp-1175429,Li9Co7O16
5774,mp-1175430,Li9Co7O16
5775,mp-1175435,Li9Co7O16
5776,mp-1175436,Li9Co7O16
5777,mp-1175440,Li9Co7O16
5778,mp-1175443,Li9Co7O16
5779,mp-1175444,Li9Co7O16
5780,mp-1175445,Li9Co7O16
5781,mp-1175447,Li9Co7O16
5782,mp-1175449,Li9Co7O16
5783,mp-1175450,Li9Co7O16
5784,mp-1175451,Li9Co7O16
5785,mp-1175459,Li9Co7O16
5786,mp-1175463,Li9Co7O16
5787,mp-1175464,Li9Co7O16
5788,mp-1175466,Li9Co7O16
5789,mp-1175467,Li9Co7O16
5790,mp-1175469,Li9Co7O16
5791,mp-1175471,Li9Co7O16
5792,mp-1175472,Li9Co7O16
5793,mp-1175476,Li9Co7O16
5794,mp-1175480,Li9Co7O16
5795,mp-1175482,Li9Co7O16
5796,mp-1175488,Li9Co7O16
5797,mp-1175491,Li9Co7O16
5798,mp-1175492,Li9Co7O16
5799,mp-1175493,Li9Co7O16
5800,mp-1175497,Li9Co7O16
5801,mp-1175500,Li9Co7O16
5802,mp-1175505,Li9Co7O16
5803,mp-1175506,Li9Co7O16
5804,mp-1175507,Li9Co7O16
5805,mp-1175514,Li9Co7O16
5806,mp-1175515,Li9Co7O16
5807,mp-1175517,Li9Co7O16
5808,mp-1175519,Li9Co7O16
5809,mp-1175521,Li9Co7O16
5810,mp-1175529,Li9Co7O16
5811,mp-1175571,Li9Co7O16
5812,mp-1176084,Li9Co7O16
5813,mp-728514,Li9Co9O17
5814,mp-851096,Li9Cr19O48
5815,mp-851274,Li9Cr19O48
5816,mp-761270,Li9Cr5O12
5817,mp-1176793,Li9Mn12Ni3O32
5818,mp-769460,Li9Mn12Ni3O32
5819,mp-759088,Li9Ti7Cr6O30
5820,mp-765515,LiCo15O16
5821,mp-758532,LiCo2CuO6
5822,mp-766810,LiCo2CuO6
5823,mp-755433,LiCo2O2F3
5824,mp-1222543,LiCo2O3
5825,mp-759688,LiCo2OF3
5826,mp-760366,LiCo2OF3
5827,mp-761004,LiCo2OF3
5828,mp-761105,LiCo2OF3
5829,mp-764154,LiCo2OF3
5830,mp-765692,LiCo2OF3
5831,mp-765718,LiCo2OF3
5832,mp-765768,LiCo2OF3
5833,mp-780720,LiCo2OF3
5834,mp-780767,LiCo2OF3
5835,mp-850824,LiCo2OF3
5836,mp-756975,LiCo2OF5
5837,mp-780316,LiCo2OF5
5838,mp-780789,LiCo2OF5
5839,mp-1639002,LiCo3(OF3)2
5840,mp-1643372,LiCo3(OF3)2
5841,mp-754953,LiCo3(OF3)2
5842,mp-850982,LiCo3(OF3)2
5843,mp-761730,LiCo3CuO8
5844,mp-1222499,LiCo3O4
5845,mp-755398,LiCo3O4
5846,mp-1387325,LiCo3OF5
5847,mp-760399,LiCo3OF5
5848,mp-849366,LiCo3OF5
5849,mp-851033,LiCo3OF5
5850,mp-1222581,LiCo4O5
5851,mp-760350,LiCo5O3F5
5852,mp-764225,LiCo5O5F
5853,mp-1290583,LiCo5O7F
5854,mp-1291653,LiCo5O7F
5855,mp-1306750,LiCo5O7F
5856,mp-759572,LiCo5O7F
5857,mp-759353,LiCo5O8
5858,mp-1235110,LiCo6(OF5)2
5859,mp-1235140,LiCo6(OF5)2
5860,mp-1235351,LiCo6(OF5)2
5861,mp-1235954,LiCo6(OF5)2
5862,mp-1236009,LiCo6(OF5)2
5863,mp-1236161,LiCo6(OF5)2
5864,mp-1236283,LiCo6(OF5)2
5865,mp-773572,LiCo6O7
5866,mp-759978,LiCo7O7F
5867,mp-38489,LiCo7O8
5868,mp-771968,LiCo8O9
5869,mp-754020,LiCoCuO4
5870,mp-760397,LiCoCuO4
5871,mp-1097885,LiCoO2
5872,mp-1222334,LiCoO2
5873,mp-1340071,LiCoO2
5874,mp-1404711,LiCoO2
5875,mp-22526,LiCoO2
5876,mp-753473,LiCoO2
5877,mp-849273,LiCoO2
5878,mp-853240,LiCoO2
5879,mp-867664,LiCoO2
5880,mp-760241,LiCoOF
5881,mp-754372,LiCoOF2
5882,mp-780318,LiCoOF2
5883,mp-849507,LiCoOF2
5884,mp-850916,LiCoOF2
5885,mp-770681,LiCr10O15
5886,mp-1272833,LiCr2O3
5887,mp-1280939,LiCr2O3
5888,mp-755335,LiCr2O3
5889,mp-756332,LiCr2O3
5890,mp-1045514,LiCr2O4
5891,mp-1045536,LiCr2O4
5892,mp-1176774,LiCr2O4
5893,mp-1235016,LiCr2O4
5894,mp-1235526,LiCr2O4
5895,mp-1284576,LiCr2O4
5896,mp-757391,LiCr2O4
5897,mp-770684,LiCr2O4
5898,mp-771322,LiCr2O4
5899,mp-771523,LiCr2O4
5900,mp-772941,LiCr2O4
5901,mp-774032,LiCr2O4
5902,mp-804341,LiCr2O4
5903,mp-770687,LiCr2O5
5904,mp-774235,LiCr3O4
5905,mp-554940,LiCr3O8
5906,mp-674219,LiCr3O8
5907,mp-772513,LiCr3O8
5908,mp-770652,LiCr3O9
5909,mp-773174,LiCr4O12
5910,mp-1235655,LiCr6(OF)4
5911,mp-772581,LiCr6O11
5912,mp-1236414,LiCrO2
5913,mp-18793,LiCrO2
5914,mp-753227,LiCrO2
5915,mp-756362,LiCrO2
5916,mp-762454,LiCrO2
5917,mp-1185311,LiCrO3
5918,mp-25284,LiMn2NiO6
5919,mp-762633,LiMn2NiO6
5920,mp-755150,LiMn3(NiO4)2
5921,mp-757424,LiMn3NiO8
5922,mp-756366,LiMnNiO4
5923,mp-755037,LiNbCoO4
5924,mp-771821,LiNbCoO4
5925,mp-777452,LiNbCoO4
5926,mp-755005,LiNbCrO4
5927,mp-771962,LiNbCrO4
5928,mp-28254,LiRuO2
5929,mp-1185420,LiRuO3
5930,mp-1222456,LiRuRhO4
5931,mp-762834,LiTi2Co3O10
5932,mp-1176576,LiTiCoO4
5933,mp-1309814,LiTiCoO4
5934,mp-1313679,LiTiCoO4
5935,mp-753505,LiTiCoO4
5936,mp-1222347,LiTiCrO4
5937,mp-756275,LiTiCrO4
5938,mp-1222331,LiY(MoO4)2
5939,mp-557310,LiY(MoO4)2
5940,mp-866198,LiY(MoO4)2
5941,mp-1235516,LiY5(MoO6)2
5942,mp-1235884,LiY5(MoO6)2
5943,mp-1236658,LiY5(MoO6)2
5944,mp-19431,LiYMo3O8
5945,mp-1235103,LiZn(CoO2)4
5946,mp-1235380,LiZn(CoO2)4
5947,mp-1235737,LiZn(CoO2)4
5948,mp-1235938,LiZn(CoO2)4
5949,mp-1235950,LiZn(CoO2)4
5950,mp-1222371,LiZn2CrO4
5951,mp-760174,Li7Fe4NiO12
5952,mp-769574,Li7V6Ni5O24
5953,mp-759370,Li8Fe3Ni7O20
5954,mp-759197,Li8FeNi9O20
5955,mp-1177063,Li9Cr12Ni7O48
5956,mp-768708,LiCrNiO4
5957,mp-753174,LiFeNiO4
5958,mp-755275,LiFeNiO4
5959,mp-1565491,LiV2NiO6
5960,mp-1569466,LiV2NiO6
5961,mp-755467,LiV2NiO6
5962,mp-1235087,LiV4(NiO6)2
5963,mp-1235775,LiV4(NiO6)2
5964,mp-755625,LiVNiO4
5965,mp-756943,LiVNiO4
5966,mp-771823,LiVNiO4
5967,mp-768704,Li4Cr3FeO8
5968,mp-768805,Li4Cr3FeO8
5969,mp-768894,Li4Cr3FeO8
5970,mp-770328,Li4Cr3FeO8
5971,mp-773204,Li4Cr5Fe3O16
5972,mp-756845,Li4Cr5FeO12
5973,mp-754088,Li4CrFe3O8
5974,mp-755320,Li4CrFe3O8
5975,mp-755815,Li4CrFe3O8
5976,mp-759919,Li4CrFe3O8
5977,mp-768657,Li4CrFe3O8
5978,mp-768692,Li4CrFe3O8
5979,mp-768701,Li4CrFe3O8
5980,mp-768874,Li4CrFe3O8
5981,mp-771065,Li4CrFe3O8
5982,mp-771082,Li4CrFe3O8
5983,mp-803131,Li4CrFe3O8
5984,mp-803497,Li4CrFe3O8
5985,mp-754017,Li4Fe2Co3Cu3O16
5986,mp-881189,Li4Fe3(CoO4)3
5987,mp-758365,Li4Fe3Co2Cu3O16
5988,mp-776391,Li4Fe3Co3(CuO8)2
5989,mp-753106,Li4Fe3Co5O16
5990,mp-781613,Li4Fe3Co5O16
5991,mp-759773,Li4Fe3Co7O20
5992,mp-1291817,Li4Fe3CoO8
5993,mp-1296443,Li4Fe3CoO8
5994,mp-752777,Li4Fe3CoO8
5995,mp-756405,Li4Fe3CoO8
5996,mp-756829,Li4Fe3CoO8
5997,mp-775227,Li4Fe5(CoO6)2
5998,mp-772179,Li4Fe5Co3O16
5999,mp-756756,Li4Fe5CoO12
6000,mp-769792,Li4Fe5CoO12
6001,mp-765027,Li4Fe9CoO20
6002,mp-754123,Li4FeCo3O8
6003,mp-765603,Li4FeCo3O8
6004,mp-756543,Li4FeCo5O12
6005,mp-759547,Li4FeCo9O20
6006,mp-755224,Li4Nb2Cr3Fe3O16
6007,mp-757731,Li4Nb2Fe3Co3O16
6008,mp-761100,Li4Nb3Cr2Fe3O16
6009,mp-765948,Li4Nb3Cr2Fe3O16
6010,mp-770520,Li4Ti2Cr3Fe3O16
6011,mp-759038,Li4Ti2Fe3Co3O16
6012,mp-775160,Li4Ti2Fe4(CoO6)3
6013,mp-771902,Li4Ti3Cr2Fe3O16
6014,mp-776639,Li4Ti3Cr3(FeO8)2
6015,mp-1177269,Li4Ti3Fe2Co3O16
6016,mp-758015,Li4Ti3Fe2Co3O16
6017,mp-768930,Li4Ti3Fe3(CoO8)2
6018,mp-770327,Li4Ti3Fe3(CoO8)2
6019,mp-769457,Li4Ti4Cr(Fe2O9)2
6020,mp-1177291,Li4Ti4Fe4CoO18
6021,mp-774870,Li4TiFe4(Co2O9)2
6022,mp-765750,Li5Cr2Fe3O10
6023,mp-755090,Li5Cr2Fe5O12
6024,mp-759913,Li5Cr3FeO8
6025,mp-763916,Li5Cr3FeO8
6026,mp-800259,Li5Cr3FeO8
6027,mp-1222680,Li5Fe(Co2O5)2
6028,mp-755858,Li5Fe2Co3O10
6029,mp-769566,Li5Fe2Co3O10
6030,mp-802872,Li5Fe2Co3O10
6031,mp-753569,Li5Fe2Co5O12
6032,mp-1347745,Li5Fe3(CoO5)2
6033,mp-752962,Li5Fe3(CoO5)2
6034,mp-796968,Li5Fe3(CoO5)2
6035,mp-850359,Li5Fe5(CoO6)2
6036,mp-755973,Li6Fe3Co3O16
6037,mp-772702,Li6Fe3Co3O16
6038,mp-759074,Li6Fe3Co5O16
6039,mp-759810,Li6Fe3Co7O20
6040,mp-763920,Li6Fe5CoO12
6041,mp-765392,Li6Fe9CoO20
6042,mp-759050,Li6FeCo9O20
6043,mp-767681,Li8Cr(FeO4)3
6044,mp-765504,Li8Fe3Co5O16
6045,mp-764985,Li8Fe3Co7O20
6046,mp-759442,Li8Fe9CoO20
6047,mp-752780,Li8FeCo3O8
6048,mp-764865,Li8FeCo9O20
6049,mp-1176819,Li9Cr12Fe7O48
6050,mp-1222585,LiCr(FeO2)4
6051,mp-755327,LiCr3(FeO4)2
6052,mp-754281,LiCrFeO4
6053,mp-754600,LiCrFeO4
6054,mp-763429,LiFe(CoO3)2
6055,mp-1176746,LiFe2(CoO4)2
6056,mp-752999,LiFeCo3O8
6057,mp-757050,LiFeCoO4
6058,mp-761710,LiFeCoO4
6059,mp-850214,LiFeCoO4
6060,mp-1222368,LiVMoO6
6061,mp-861746,Li4V3CrO8
6062,mp-1177160,Li4V5Co3O16
6063,mp-776751,Li4V5Co3O16
6064,mp-780707,Li4V5Cr2O12
6065,mp-1177207,Li4V5Cr3O16
6066,mp-777002,Li4V5Cr3O16
6067,mp-1177172,Li4V5Cr4O18
6068,mp-753470,Li4VCo3O8
6069,mp-1177300,Li4VCr3O8
6070,mp-1375244,Li4VCr3O8
6071,mp-753616,Li4VCr3O8
6072,mp-769593,Li4VCr3O8
6073,mp-769595,Li4VCr3O8
6074,mp-769605,Li4VCr3O8
6075,mp-769608,Li4VCr3O8
6076,mp-769609,Li4VCr3O8
6077,mp-776615,Li4VCr3O8
6078,mp-776618,Li4VCr3O8
6079,mp-802792,Li4VCr3O8
6080,mp-850338,Li4VCr3O8
6081,mp-1339913,Li5V2Co3O10
